"RSO^A","Resource Capital Corp.","24.17","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rso^a",
"RSO^B","Resource Capital Corp.","22.88","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rso^b",
"RSO^C","Resource Capital Corp.","23.91","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rso^c",
"QSR","Restaurant Brands International Inc.","53.8","$12.62B","2014","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/qsr",
"RPAI","Retail Properties of America, Inc.","15.19","$3.61B","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rpai",
"RPAI^A","Retail Properties of America, Inc.","25.4765","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rpai^a",
"REVG","REV Group, Inc.","28.86","$1.84B","2017","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/revg",
"REV","Revlon, Inc.","33.9","$1.78B","1996","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/rev",
"REX","REX American Resources Corporation","84.45","$555.85M","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/rex",
"REXR","Rexford Industrial Realty, Inc.","22.68","$1.5B","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rexr",
"REXR^A","Rexford Industrial Realty, Inc.","23.9842","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rexr^a",
"RXN","Rexnord Corporation","22.52","$2.33B","2012","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rxn",
"RXN^A","Rexnord Corporation","53.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rxn^a",
"RAI","Reynolds American Inc","60.31","$86B","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/rai",
"RH","RH","25.89","$1.06B","2012","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/rh",
"RICE","Rice Energy Inc.","20.79","$4.21B","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rice",
"RMP","Rice Midstream Partners LP","24.57","$2.5B","2014","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/rmp",
"RIC","Richmont Mines, Inc.","9.45","$595.63M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ric",
"RNG","Ringcentral, Inc.","23.8","$1.75B","2013","Technology","EDP Services","http://www.nasdaq.com/symbol/rng",
"RIO","Rio Tinto Plc","46.65","$103.7B","2002","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/rio",
"RBA","Ritchie Bros. Auctioneers Incorporated","31.36","$3.35B","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/rba",
"RAD","Rite Aid Corporation","5.7","$6B","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/rad",
"RIV","RiverNorth Opportunities Fund, Inc.","19.92","$74.8M","2015","n/a","n/a","http://www.nasdaq.com/symbol/riv",
"OPP","RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.","18.9","$198.45M","2016","n/a","n/a","http://www.nasdaq.com/symbol/opp",
"RLI","RLI Corp.","59.43","$2.61B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/rli",
"RLJ","RLJ Lodging Trust","23.64","$2.94B","2011","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rlj",
"RRTS","Roadrunner Transportation Systems, Inc","6.96","$266.85M","2010","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/rrts",
"RHI","Robert Half International Inc.","47.51","$6.12B","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/rhi",
"ROK","Rockwell Automation, Inc.","152.01","$19.55B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rok",
"COL","Rockwell Collins, Inc.","91.95","$12B","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/col",
"RCI","Rogers Communication, Inc.","42.95","$17.28B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/rci",
"ROG","Rogers Corporation","80.5","$1.45B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/rog",
"ROL","Rollins, Inc.","36.74","$8B","n/a","Finance","Diversified Commercial Services","http://www.nasdaq.com/symbol/rol",
"ROP","Roper Technologies, Inc.","205.74","$20.87B","1992","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rop",
"RST","Rosetta Stone","7.96","$175.63M","2009","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/rst",
"RDC","Rowan Companies plc","18.45","$2.31B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rdc",
"RY","Royal Bank Of Canada","74.28","$110.33B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/ry",
"RY^S","Royal Bank Of Canada","25.22","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ry^s",
"RY^T","Royal Bank Of Canada","28.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ry^t",
"RBS","Royal Bank Scotland plc (The)","5.91","$34.72B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/rbs",
"RBS^F","Royal Bank Scotland plc (The)","26.24","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/rbs^f",
"RBS^H","Royal Bank Scotland plc (The)","25.8","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/rbs^h",
"RBS^L","Royal Bank Scotland plc (The)","24.85","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rbs^l",
"RBS^S","Royal Bank Scotland plc (The)","25.42","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rbs^s",
"RCL","Royal Caribbean Cruises Ltd.","96.5","$20.71B","1993","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/rcl",
"RDS.A","Royal Dutch Shell PLC","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rds.a",
"RDS.B","Royal Dutch Shell PLC","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rds.b",
"RGT","Royce Global Value Trust, Inc.","8.7268","$90.28M","2013","n/a","n/a","http://www.nasdaq.com/symbol/rgt",
"RMT","Royce Micro-Cap Trust, Inc.","8.5","$315.65M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rmt",
"RVT","Royce Value Trust, Inc.","14.31","$1.15B","1986","n/a","n/a","http://www.nasdaq.com/symbol/rvt",
"RES","RPC, Inc.","21.5","$4.68B","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/res",
"RPM","RPM International Inc.","52.52","$7.02B","n/a","Basic Industries","Paints/Coatings","http://www.nasdaq.com/symbol/rpm",
"RSPP","RSP Permian, Inc.","41.64","$5.91B","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rspp",
"RT","Ruby Tuesday, Inc.","1.86","$112.67M","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/rt",
"RTEC","Rudolph Technologies, Inc.","22.1","$685.46M","1999","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rtec",
"R","Ryder System, Inc.","77.17","$4.13B","n/a","Consumer Services","Rental/Leasing Companies","http://www.nasdaq.com/symbol/r",
"RYI","Ryerson Holding Corporation","11.55","$428.87M","2014","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/ryi",
"RHP","Ryman Hospitality Properties, Inc.","63.45","$3.24B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rhp",
"SPGI","S&P Global Inc.","126.53","$32.7B","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/spgi",
"SBR","Sabine Royalty Trust","39.9","$581.72M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sbr",
"SB","Safe Bulkers, Inc","1.36","$138.69M","2008","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sb",
"SB^B","Safe Bulkers, Inc","23.5325","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sb^b",
"SB^C","Safe Bulkers, Inc","16.18","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sb^c",
"SB^D","Safe Bulkers, Inc","16.24","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sb^d",
"SFE","Safeguard Scientifics, Inc.","12.55","$253.99M","n/a","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/sfe",
"CRM","Salesforce.com Inc","80.91","$56.37B","2004","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/crm",
"SMM","Salient Midstream & MLP Fund","14.13","$250.42M","2012","n/a","n/a","http://www.nasdaq.com/symbol/smm",
"SBH","Sally Beauty Holdings, Inc.","23.07","$3.29B","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/sbh",
"SJT","San Juan Basin Royalty Trust","7.54","$351.43M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sjt",
"SN","Sanchez Energy Corporation","12.47","$980.58M","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sn",
"SD","SandRidge Energy, Inc.","20.74","$426.74M","2016","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sd",
"SDT","SandRidge Mississippian Trust I","1.61","$45.08M","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sdt",
"SDR","SandRidge Mississippian Trust II","1.46","$72.6M","2012","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sdr",
"PER","SandRidge Permian Trust","3.35","$175.88M","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/per",
"SNY","Sanofi","42.54","$109.51B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sny",
"SC","Santander Consumer USA Holdings Inc.","14.23","$5.1B","2014","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/sc",
"SOV^C","Santander Holdings USA, Inc.","26.0261","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sov^c",
"SAP","SAP SE","92.53","$113.67B","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/sap",
"SAB","Saratoga Investment Corp","26.084","n/a","2016","n/a","n/a","http://www.nasdaq.com/symbol/sab",
"SAR","Saratoga Investment Corp","22.95","$131.83M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sar",
"SSL","Sasol Ltd.","29.01","$18.98B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ssl",
"BFS","Saul Centers, Inc.","65.07","$1.39B","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/bfs",
"BFS^C","Saul Centers, Inc.","25.365","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bfs^c",
"SCG","Scana Corporation","70.03","$10.01B","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/scg",
"SLB","Schlumberger N.V.","81.82","$113.85B","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/slb",
"SWM","Schweitzer-Mauduit International, Inc.","45.7","$1.4B","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/swm",
"SAIC","SCIENCE APPLICATIONS INTERNATIONAL CORPORATION","84.67","$3.72B","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/saic",
"SALT","Scorpio Bulkers Inc.","7.55","$568.51M","2013","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/salt",
"SLTB","Scorpio Bulkers Inc.","23.6","n/a","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sltb",
"SBNA","Scorpio Tankers Inc.","23.8075","n/a","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sbna",
"SBNB","Scorpio Tankers Inc.","25.32","n/a","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sbnb",
"STNG","Scorpio Tankers Inc.","3.96","$691.53M","2010","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/stng",
"SMG","Scotts Miracle-Gro Company (The)","91.87","$5.5B","1992","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/smg",
"LBF","Scudder Global High Income Fund, Inc.","8.47","$54.91M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lbf",
"KMM","Scudder Multi-Market Income Trust","8.69","$194.6M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kmm",
"KTF","Scudder Municiple Income Trust","13.72","$540.53M","1988","n/a","n/a","http://www.nasdaq.com/symbol/ktf",
"KST","Scudder Strategic Income Trust","12.16","$53M","1994","n/a","n/a","http://www.nasdaq.com/symbol/kst",
"KSM","Scudder Strategic Municiple Income Trust","12.38","$138.53M","1989","n/a","n/a","http://www.nasdaq.com/symbol/ksm",
"SA","Seabridge Gold, Inc.","11","$597.54M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/sa",
"CKH","SEACOR Holdings, Inc.","73.95","$1.28B","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ckh",
"SDRL","Seadrill Limited","1.95","$983.67M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sdrl",
"SDLP","Seadrill Partners LLC","4.52","$415.03M","2012","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sdlp",
"SEE","Sealed Air Corporation","46.99","$9.08B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/see",
"SSW","Seaspan Corporation","7.7","$813.68M","2005","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ssw",
"SSW^D","Seaspan Corporation","20.67","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ssw^d",
"SSW^E","Seaspan Corporation","21.34","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ssw^e",
"SSW^G","Seaspan Corporation","20.77","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ssw^g",
"SSW^H","Seaspan Corporation","20.35","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ssw^h",
"SSWN","Seaspan Corporation","25.14","n/a","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sswn",
"SEAS","SeaWorld Entertainment, Inc.","19.07","$1.7B","2013","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/seas",
"JBN","Select Asset Inc.","17.05","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jbn",
"JBR","Select Asset Inc.","17.98","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jbr",
"SEM","Select Medical Holdings Corporation","12.85","$1.7B","2009","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/sem",
"SGZA","Selective Insurance Group, Inc.","24.93","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/sgza",
"SEMG","Semgroup Corporation","40.1","$2.65B","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/semg",
"SMI","Semiconductor  Manufacturing International Corporation","7.4","$6.26B","2004","Technology","Semiconductors","http://www.nasdaq.com/symbol/smi",
"SRE","Sempra Energy","105.16","$26.3B","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/sre",
"ST","Sensata Technologies Holding N.V.","42.11","$7.2B","2010","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/st",
"SXT","Sensient Technologies Corporation","78.53","$3.5B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/sxt",
"SQNS","Sequans Communications S.A.","2.4","$179.82M","2011","Technology","Semiconductors","http://www.nasdaq.com/symbol/sqns",
"SRG","Seritage Growth Properties","44.61","$1.48B","2015","Finance","Real Estate","http://www.nasdaq.com/symbol/srg",
"SCI","Service Corporation International","29.55","$5.63B","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/sci",
"SERV","ServiceMaster Global Holdings, Inc.","38.18","$5.15B","2014","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/serv",
"NOW","ServiceNow, Inc.","91.74","$15.23B","2012","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/now",
"SHAK","Shake Shack, Inc.","36.15","$1.31B","2015","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/shak",
"SJR","Shaw Communications Inc.","21.4","$9.99B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/sjr",
"SHLX","Shell Midstream Partners, L.P.","32.18","$5.71B","2014","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/shlx",
"SHW","Sherwin-Williams Company (The)","309.62","$28.77B","n/a","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/shw",
"SHG","Shinhan Financial Group Co Ltd","41.06","$19.47B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/shg",
"SFL","Ship Finance International Limited","14.9","$1.39B","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sfl",
"SHOP","Shopify Inc.","56.05","$4.32B","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/shop",
"SSTK","Shutterstock, Inc.","53.44","$1.88B","2012","Technology","EDP Services","http://www.nasdaq.com/symbol/sstk",
"SBGL","Sibanye Gold Limited","8.81","$2.02B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/sbgl",
"SIG","Signet Jewelers Limited","73.1","$5.09B","n/a","Consumer Services","Consumer Specialties","http://www.nasdaq.com/symbol/sig",
"SBY","Silver Bay Realty Trust Corp.","17.83","$630.83M","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sby",
"SSNI","Silver Spring Networks, Inc.","13.23","$686.56M","2013","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/ssni",
"SLW","Silver Wheaton Corp","22.19","$9.8B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/slw",
"SPG","Simon Property Group, Inc.","181.67","$57.09B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/spg",
"SPG^J","Simon Property Group, Inc.","65.56","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spg^j",
"SSD","Simpson Manufacturing Company, Inc.","43.74","$2.08B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ssd",
"SHI","SINOPEC Shangai Petrochemical Company, Ltd.","62.32","$6.73B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/shi",
"SITE","SiteOne Landscape Supply, Inc.","38.58","$1.53B","2016","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/site",
"SIX","Six Flags Entertainment Corporation New","60.29","$5.55B","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/six",
"SJW","SJW Group","49.53","$1.01B","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/sjw",
"SKM","SK Telecom Co., Ltd.","22.18","$14.11B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/skm",
"SKX","Skechers U.S.A., Inc.","26.99","$4.26B","1999","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/skx",
"SLG","SL Green Realty Corporation","110.31","$11.09B","1997","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/slg",
"SLG^I","SL Green Realty Corporation","25.34","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/slg^i",
"SM","SM Energy Company","28.41","$3.16B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sm",
"SFS","Smart","14.9","$1.08B","2014","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/sfs",
"SNN","Smith & Nephew SNATS, Inc.","30.27","$13.86B","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/snn",
"AOS","Smith (A.O.) Corporation","49.95","$8.69B","n/a","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/aos",
"SNA","Snap-On Incorporated","171.86","$9.97B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sna",
"SQM","Sociedad Quimica y Minera S.A.","34.05","$8.96B","1993","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/sqm",
"SLRA","Solar Capital Ltd.","25.14","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/slra",
"SAH","Sonic Automotive, Inc.","23.5","$1.05B","1997","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/sah",
"SON","Sonoco Products Company","53.2","$5.31B","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/son",
"SNE","Sony Corp Ord","31.68","$40.02B","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/sne",
"BID","Sotheby&#39;s","41.29","$2.19B","1988","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/bid",
"SOR","Source Capital, Inc.","37.33","$323.1M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sor",
"SJI","South Jersey Industries, Inc.","33.55","$2.67B","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/sji",
"SXE","Southcross Energy Partners, L.P.","2.22","$146.61M","2012","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/sxe",
"SCE^F","Southern California Edison Company","25.08","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^f",
"SCE^G","Southern California Edison Company","24.52","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^g",
"SCE^H","Southern California Edison Company","26.57","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^h",
"SCE^J","Southern California Edison Company","26.39","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^j",
"SCE^K","Southern California Edison Company","27.1927","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^k",
"SO","Southern Company (The)","49.22","$48.24B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/so",
"SOJA","Southern Company (The)","26.58","n/a","2015","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/soja",
"SOJB","Southern Company (The)","23.62","n/a","2016","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/sojb",
"SCCO","Southern Copper Corporation","38.64","$29.87B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/scco",
"LUV","Southwest Airlines Company","55.73","$34.29B","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/luv",
"SWX","Southwest Gas Holdings, Inc.","82.87","$3.93B","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/swx",
"SWN","Southwestern Energy Company","8.83","$4.37B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/swn",
"SWNC","Southwestern Energy Company","22.11","n/a","2015","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/swnc",
"SPA","Sparton Corporation","23.77","$233.79M","n/a","Technology","Electrical Products","http://www.nasdaq.com/symbol/spa",
"STN","SPDR MSCI Europe Energy UCITS ETF","27.55","$3.14B","n/a","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/stn",
"SPE","Special Opportunities Fund Inc.","14.38","$139.05M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spe",
"SPE^B","Special Opportunities Fund Inc.","25.4501","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spe^b",
"SE","Spectra Energy Corp","42.1","$29.53B","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/se",
"SEP","Spectra Energy Partners, LP","45.35","$13.88B","2007","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/sep",
"SPB           ","Spectrum Brands Holdings, Inc.","133.18","$7.83B","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/spb",
"TRK","Speedway Motorsports, Inc.","21.96","$902.08M","1995","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/trk",
"SR","Spire Inc.","64.05","$2.93B","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/sr",
"SPR","Spirit Aerosystems Holdings, Inc.","57.57","$7B","2006","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/spr",
"SRC","Spirit Realty Capital, Inc.","10.84","$5.24B","2013","Consumer Services","Building operators","http://www.nasdaq.com/symbol/src",
"SRLP","Sprague Resources LP","27.2","$579.74M","2013","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/srlp",
"S","Sprint Corporation","8.84","$35.25B","2013","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/s",
"SPXC","SPX Corporation","25","$1.05B","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/spxc",
"FLOW","SPX FLOW, Inc.","35.64","$1.51B","2015","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/flow",
"SQ","Square, Inc.","14.5","$5.11B","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/sq",
"JOE","St. Joe Company (The)","17.2","$1.28B","n/a","Consumer Services","Homebuilding","http://www.nasdaq.com/symbol/joe",
"STAG","Stag Industrial, Inc.","24","$1.81B","2011","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/stag",
"STAG^B","Stag Industrial, Inc.","25.6558","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stag^b",
"STAG^C","Stag Industrial, Inc.","26.4049","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stag^c",
"SSI","Stage Stores, Inc.","2.57","$69.81M","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/ssi",
"SMP","Standard Motor Products, Inc.","50.46","$1.15B","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/smp",
"SXI","Standex International Corporation","96.45","$1.23B","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sxi",
"SWJ","Stanley Black & Decker, Inc.","25.36","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/swj",
"SWK","Stanley Black & Decker, Inc.","126.41","$19.05B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/swk",
"SGU","Star Gas Partners, L.P.","10.42","$582.35M","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/sgu",
"SRT","StarTek, Inc.","8.56","$134.79M","1997","Technology","Professional Services","http://www.nasdaq.com/symbol/srt",
"STWD","STARWOOD PROPERTY TRUST, INC.","22.85","$5.92B","2009","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/stwd",
"STT","State Street Corporation","79.29","$30.28B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/stt",
"STT^C","State Street Corporation","24.85","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stt^c",
"STT^D","State Street Corporation","26.98","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stt^d",
"STT^E","State Street Corporation","26.87","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stt^e",
"STT^G","State Street Corporation","25.98","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stt^g",
"STO","Statoil ASA","17.89","$57.04B","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/sto",
"SPLP","Steel Partners Holdings LP","17.75","$464.22M","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/splp",
"SPLP^A","Steel Partners Holdings LP","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/splp^a",
